disno,historic,classificationkey,disastergroup,disastersubgroup,disastertype,disastersubtype,externalids,eventname,iso,country,subregion,region,location,origin,associatedtypes,ofdabharesponse,appeal,declaration,aidcontribution000us,magnitude,magnitudescale,latitude,longitude,riverbasin,startyear,startmonth,startday,endyear,endmonth,endday,totaldeaths,noinjured,noaffected,nohomeless,totalaffected,reconstructioncosts000us,reconstructioncostsadjusted000us,insureddamage000us,insureddamageadjusted000us,totaldamage000us,totaldamageadjusted000us,cpi,adminunits,entrydate,lastupdate,group1,group2,subgroup1,subgroup2,subgroup3,subgroup4,subgroup5,subgroup6,subgroup7,subgroup8,subgroup9,type1,type2,type3,type4,type5,type6,type7,type8,type9,type10,type11,type12,type13,type14,type15,type16,type17,type18,type19,type20,type21,type22,type23,type24,type25,type26,type27,type28,type29,type30,type31,subtype1,subtype2,subtype3,subtype4,subtype5,subtype6,subtype7,subtype8,subtype9,subtype10,subtype11,subtype12,subtype13,subtype14,subtype15,subtype16,subtype17,subtype18,subtype19,subtype20,subtype21,subtype22,subtype23,subtype24,subtype25,subtype26,subtype27,subtype28,subtype29,subtype30,subtype31,subtype32,subtype33,subtype34,subtype35,subtype36,subtype37,subtype38,subtype39,subtype40,subtype41,subtype42,subtype43,subtype44,subtype45,subtype46,subtype47,subtype48,subtype49,subtype50,subtype51,subtype52,subtype53,subtype54,subtype55,subtype56,subtype57,subtype58,subtype59,subtype60,subtype61,subtype62,subtype63,subtype64,subtype65,subtype66,topdeath,topaffected,topdamage,anytop
2013-0118-USA,No,nat-met-sto-sev,Natural,Meteorological,Storm,Severe weather,,,USA,United States of America,Northern America,Americas,"Colorado, Kansas, Montana, Nebraska, New Mexico, North Dakota, Oklahoma, South Dakota, Texas, Wyoming, Illinois, Indiana, Iowa, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, South Dakota, Wisconsin provinces",,Flood,No,No,No,,,Kph,,,,2013,4,17,2013,4,19,3,,,,0,,,800000,1046379,1100000,1438771,76.454147,"[{""adm1_code"":3219,""adm1_name"":""Colorado""},{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3228,""adm1_name"":""Indiana""},{""adm1_code"":3229,""adm1_name"":""Iowa""},{""adm1_code"":3230,""adm1_name"":""Kansas""},{""adm1_code"":3236,""adm1_name"":""Michigan""},{""adm1_code"":3237,""adm1_name"":""Minnesota""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3240,""adm1_name"":""Montana""},{""adm1_code"":3241,""adm1_name"":""Nebraska""},{""adm1_code"":3245,""adm1_name"":""New Mexico""},{""adm1_code"":3248,""adm1_name"":""North Dakota""},{""adm1_code"":3249,""adm1_name"":""Ohio""},{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm1_code"":3255,""adm1_name"":""South Dakota""},{""adm1_code"":3257,""adm1_name"":""Texas""},{""adm1_code"":3263,""adm1_name"":""Wisconsin""},{""adm1_code"":3264,""adm1_name"":""Wyoming""}]",5/14/2013,9/25/2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2013-0138-BGD,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:ST-2013-000060,Tropical cyclone Mahasen,BGD,Bangladesh,Southern Asia,Asia,"Patuakhali, Bhola, Barguna districts (Barisal province)",,,No,No,No,,,Kph,,,,2013,5,16,2013,5,16,17,65,1498579,,1498644,,,,,,0,76.454147,"[{""adm2_code"":5761,""adm2_name"":""Barguna""},{""adm2_code"":5763,""adm2_name"":""Bhola""},{""adm2_code"":5765,""adm2_name"":""Patuakhali""}]",1/15/2014,9/25/2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,,1
2013-0142-USA,No,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,USA,United States of America,Northern America,Americas,"Maine, New Hampshire, Vermont, Massachusetts, Rhode Island, Connecticut, Colorado, Kansas, Montana, Nebraska, New Mexico, North Dakota, Oklahoma, South Dakota, Texas, Wyoming, Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, South Dakota, Wisconsin, Alabama, Arkansas, Delaware, Florida, Georgia, Kentucky, Louisiana, Maryland, Mississippi, North Carolina, South Carolina, Tennessee, Virginia, West Virginia, New York, New Jersey, Pennsylvania provinces",,Hail,No,No,Yes,,,Kph,,,,2013,5,18,2013,5,22,29,450,,,450,,,1800000,2354352,3100000,4054718,76.454147,"[{""adm1_code"":3219,""adm1_name"":""Colorado""},{""adm1_code"":3220,""adm1_name"":""Connecticut""},{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3228,""adm1_name"":""Indiana""},{""adm1_code"":3229,""adm1_name"":""Iowa""},{""adm1_code"":3230,""adm1_name"":""Kansas""},{""adm1_code"":3233,""adm1_name"":""Maine""},{""adm1_code"":3235,""adm1_name"":""Massachusetts""},{""adm1_code"":3236,""adm1_name"":""Michigan""},{""adm1_code"":3237,""adm1_name"":""Minnesota""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3240,""adm1_name"":""Montana""},{""adm1_code"":3241,""adm1_name"":""Nebraska""},{""adm1_code"":3243,""adm1_name"":""New Hampshire""},{""adm1_code"":3245,""adm1_name"":""New Mexico""},{""adm1_code"":3248,""adm1_name"":""North Dakota""},{""adm1_code"":3249,""adm1_name"":""Ohio""},{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm1_code"":3253,""adm1_name"":""Rhode Island""},{""adm1_code"":3255,""adm1_name"":""South Dakota""},{""adm1_code"":3257,""adm1_name"":""Texas""},{""adm1_code"":3259,""adm1_name"":""Vermont""},{""adm1_code"":3263,""adm1_name"":""Wisconsin""},{""adm1_code"":3264,""adm1_name"":""Wyoming""}]",3/20/2014,11/10/2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,1,1
2013-0184-USA,No,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,USA,United States of America,Northern America,Americas,"Colorado, Kansas, Montana, Nebraska, New Mexico, North Dakota, Oklahoma, South Dakota, Texas, Wyoming, Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, South Dakota, Wisconsin, Maine, New Hampshire, Vermont, Massachusetts, Rhode Island, Connecticut, New York, New Jersey, Pennsylvania provinces",,,No,No,No,,,Kph,,,,2013,5,26,2013,6,6,27,150,170000,,170150,,,1425000,1863862,2100000,2746744,76.454147,"[{""adm1_code"":3219,""adm1_name"":""Colorado""},{""adm1_code"":3220,""adm1_name"":""Connecticut""},{""adm1_code"":3230,""adm1_name"":""Kansas""},{""adm1_code"":3233,""adm1_name"":""Maine""},{""adm1_code"":3235,""adm1_name"":""Massachusetts""},{""adm1_code"":3240,""adm1_name"":""Montana""},{""adm1_code"":3241,""adm1_name"":""Nebraska""},{""adm1_code"":3243,""adm1_name"":""New Hampshire""},{""adm1_code"":3244,""adm1_name"":""New Jersey""},{""adm1_code"":3245,""adm1_name"":""New Mexico""},{""adm1_code"":3246,""adm1_name"":""New York""},{""adm1_code"":3248,""adm1_name"":""North Dakota""},{""adm1_code"":3249,""adm1_name"":""Ohio""},{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm1_code"":3252,""adm1_name"":""Pennsylvania""},{""adm1_code"":3253,""adm1_name"":""Rhode Island""},{""adm1_code"":3255,""adm1_name"":""South Dakota""},{""adm1_code"":3257,""adm1_name"":""Texas""},{""adm1_code"":3259,""adm1_name"":""Vermont""},{""adm1_code"":3263,""adm1_name"":""Wisconsin""},{""adm1_code"":3264,""adm1_name"":""Wyoming""}]",1/2/2014,11/10/2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,1,1
2013-0211-USA,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,USA,United States of America,Northern America,Americas,"Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, South Dakota, Wisconsin, New York, New Jersey, Pennsylvania, Maine, New Hampshire, Vermont, Massachusetts, Rhode Island, Connecticut, Alabama, Arkansas, Delaware, Florida, Georgia, Kentucky, Louisiana, Maryland, Mississippi, North Carolina, South Carolina, Tennessee, Virginia, West Virginia provinces",,,No,No,No,,,Kph,,,,2013,6,12,2013,6,13,4,,,,0,,,450000,588588,900000,1177176,76.454147,"[{""adm1_code"":3214,""adm1_name"":""Alabama""},{""adm1_code"":3217,""adm1_name"":""Arkansas""},{""adm1_code"":3220,""adm1_name"":""Connecticut""},{""adm1_code"":3221,""adm1_name"":""Delaware""},{""adm1_code"":3223,""adm1_name"":""Florida""},{""adm1_code"":3224,""adm1_name"":""Georgia""},{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3228,""adm1_name"":""Indiana""},{""adm1_code"":3229,""adm1_name"":""Iowa""},{""adm1_code"":3230,""adm1_name"":""Kansas""},{""adm1_code"":3231,""adm1_name"":""Kentucky""},{""adm1_code"":3232,""adm1_name"":""Louisiana""},{""adm1_code"":3233,""adm1_name"":""Maine""},{""adm1_code"":3234,""adm1_name"":""Maryland""},{""adm1_code"":3235,""adm1_name"":""Massachusetts""},{""adm1_code"":3236,""adm1_name"":""Michigan""},{""adm1_code"":3237,""adm1_name"":""Minnesota""},{""adm1_code"":3238,""adm1_name"":""Mississippi""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3241,""adm1_name"":""Nebraska""},{""adm1_code"":3243,""adm1_name"":""New Hampshire""},{""adm1_code"":3244,""adm1_name"":""New Jersey""},{""adm1_code"":3246,""adm1_name"":""New York""},{""adm1_code"":3247,""adm1_name"":""North Carolina""},{""adm1_code"":3248,""adm1_name"":""North Dakota""},{""adm1_code"":3249,""adm1_name"":""Ohio""},{""adm1_code"":3252,""adm1_name"":""Pennsylvania""},{""adm1_code"":3253,""adm1_name"":""Rhode Island""},{""adm1_code"":3254,""adm1_name"":""South Carolina""},{""adm1_code"":3255,""adm1_name"":""South Dakota""},{""adm1_code"":3256,""adm1_name"":""Tennessee""},{""adm1_code"":3259,""adm1_name"":""Vermont""},{""adm1_code"":3260,""adm1_name"":""Virginia""},{""adm1_code"":3262,""adm1_name"":""West Virginia""},{""adm1_code"":3263,""adm1_name"":""Wisconsin""}]",7/16/2013,9/25/2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
2013-0272-CHN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm Utor (Labuyo),CHN,China,Eastern Asia,Asia,"Hunan Sheng, Guangxi Zhuangzu Zizhiqu, Guangdong Sheng, Hainan Sheng provinces",,Flood,No,No,No,,,Kph,22.7696,113.69,,2013,8,15,2013,8,21,88,,8000000,,8000000,,,,,2120000,2772904,76.454147,"[{""adm1_code"":903,""adm1_name"":""Guangdong Sheng""},{""adm1_code"":904,""adm1_name"":""Guangxi Zhuangzu Zizhiqu""},{""adm1_code"":906,""adm1_name"":""Hainan Sheng""},{""adm1_code"":912,""adm1_name"":""Hunan Sheng""}]",11/21/2013,11/10/2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,1,1
2013-0358-MEX,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane Manuel ,MEX,Mexico,Latin America and the Caribbean,Americas,"Guerrero, Oaxaca, Jalisco, Michoacan, Sinaloa provinces",,"Flood|Slide (land, mud, snow, rock)",Yes,No,Yes,,,Kph,,,,2013,9,13,2013,9,20,169,,105000,,105000,,,685000,895962,4200000,5493489,76.454147,"[{""adm1_code"":2039,""adm1_name"":""Guerrero""},{""adm1_code"":2041,""adm1_name"":""Jalisco""},{""adm1_code"":2043,""adm1_name"":""Michoacan""},{""adm1_code"":2047,""adm1_name"":""Oaxaca""},{""adm1_code"":2052,""adm1_name"":""Sinaloa""}]",3/20/2014,9/25/2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,1,1
2013-0373-CHN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Usagi (Odette),CHN,China,Eastern Asia,Asia,Guangdong Sheng province,,,No,No,No,,,Kph,,,,2013,9,22,2013,9,22,20,,506000,,506000,,,,,,0,76.454147,"[{""adm1_code"":903,""adm1_name"":""Guangdong Sheng""}]",10/28/2013,9/25/2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,,1
2013-0401-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2013-000133,Cyclone Phailin,IND,India,Southern Asia,Asia,"Orissa, Andhra Pradesh, Jharkhand, Bihar, West Bengal, Chhattisgarh provinces",,Flood|Surge,Yes,No,No,,200,Kph,,,,2013,10,12,2013,10,14,47,,13230000,,13230000,,,,,633471,828563,76.454147,"[{""adm1_code"":1485,""adm1_name"":""Andhra Pradesh""},{""adm1_code"":1504,""adm1_name"":""Orissa""},{""adm1_code"":1511,""adm1_name"":""West Bengal""},{""adm1_code"":70073,""adm1_name"":""Bihar""},{""adm1_code"":70075,""adm1_name"":""Chhattisgarh""},{""adm1_code"":70078,""adm1_name"":""Jharkhand""}]",7/29/2014,9/25/2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,1,1
2013-0406-MEX,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane Ingrid,MEX,Mexico,Latin America and the Caribbean,Americas,"Veracruz, Hidalgo, Puebla provinces",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2013,9,12,2013,9,17,23,,50000,,50000,,,230000,300834,1500000,1961960,76.454147,"[{""adm1_code"":2040,""adm1_name"":""Hidalgo""},{""adm1_code"":2048,""adm1_name"":""Puebla""},{""adm1_code"":2057,""adm1_name"":""Veracruz""}]",3/20/2014,9/25/2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,1,1
2013-0419-VNM,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2013-000122,Typhoon Wutip ,VNM,Viet Nam,South-eastern Asia,Asia,"Binh Dinh, Quang Binh, Quang Nam, Quang Ngai, Ha Tinh, Quang Tri, Thua Thien - Hue, Khanh Hoa, Nghe An, Da Nang City, Phu Yen, Thanh Hoa provinces",,,No,No,No,,194,Kph,,,,2013,9,30,2013,10,15,31,330,1835255,,1835585,,,,,663230,867487,76.454147,"[{""adm1_code"":3333,""adm1_name"":""Binh Dinh""},{""adm1_code"":3340,""adm1_name"":""Da Nang City""},{""adm1_code"":3349,""adm1_name"":""Ha Tinh""},{""adm1_code"":3355,""adm1_name"":""Khanh Hoa""},{""adm1_code"":3366,""adm1_name"":""Nghe An""},{""adm1_code"":3370,""adm1_name"":""Phu Yen""},{""adm1_code"":3371,""adm1_name"":""Quang Binh""},{""adm1_code"":3372,""adm1_name"":""Quang Nam""},{""adm1_code"":3374,""adm1_name"":""Quang Ngai""},{""adm1_code"":3376,""adm1_name"":""Quang Tri""},{""adm1_code"":3382,""adm1_name"":""Thanh Hoa""},{""adm1_code"":3383,""adm1_name"":""Thua Thien - Hue""}]",11/26/2013,9/25/2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,1,1
2013-0429-CHN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm Fitow,CHN,China,Eastern Asia,Asia,"Fujian Sheng, Zhejiang Sheng, Shanghai Shi provinces",,Flood|Surge,No,No,No,,160,Kph,,,,2013,10,7,2013,10,8,8,,475000,,475000,,,,,6700000,8763423,76.454147,"[{""adm1_code"":901,""adm1_name"":""Fujian Sheng""},{""adm1_code"":922,""adm1_name"":""Shanghai Shi""},{""adm1_code"":930,""adm1_name"":""Zhejiang Sheng""}]",11/26/2013,9/25/2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,1,1
2013-0430-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm Nari (SAnti),PHL,Philippines,South-eastern Asia,Asia,"Nueva Vizcaya district (Region II (Cagayan Valley) province), Pangasinan district (Region I (Ilocos region) province), Region III (Central Luzon) province",,Flood,No,No,No,,,Kph,,,,2013,10,12,2013,10,14,20,154,871601,,871755,,,,,96723,126511,76.454147,"[{""adm1_code"":67165,""adm1_name"":""Region III (Central Luzon)""},{""adm2_code"":24214,""adm2_name"":""Pangasinan""},{""adm2_code"":24218,""adm2_name"":""Nueva Vizcaya""}]",7/29/2014,9/25/2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,,1
2013-0433-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2013-000139,Typhoon Haiyan (Yolanda),PHL,Philippines,South-eastern Asia,Asia,"Samar, Leyte districts (Region VIII (Eastern Visayas) province), Cebu district (Region VII (Central Visayas) province), Iloilo, Capiz, Aklan districts (Region VI (Western Visayas) province), Palawan district (Region IV (Southern Tagalog) province)",,Surge,Yes,Yes,Yes,865152,315,Kph,,,,2013,11,8,2013,11,8,7354,28689,16078181,,16106870,,,700000,915581,10000000,13079735,76.454147,"[{""adm2_code"":24246,""adm2_name"":""Aklan""},{""adm2_code"":24248,""adm2_name"":""Capiz""},{""adm2_code"":24250,""adm2_name"":""Iloilo""},{""adm2_code"":24253,""adm2_name"":""Cebu""},{""adm2_code"":24258,""adm2_name"":""Leyte""},{""adm2_code"":24261,""adm2_name"":""Samar""},{""adm2_code"":24233,""adm2_name"":""Palawan""}]",7/29/2014,9/25/2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
2013-0433-VNM,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2013-000139,Typhoon Haiyan (Yolanda),VNM,Viet Nam,South-eastern Asia,Asia,"Quang Ninh, Hai Phong City, Bac Giang, Quang Ngai, Thanh Hoa, Nghe An, Ha Tinh, Quang Tri, Thua Thien - Hue, Da Nang City, Quang Nam provinces",,,No,No,No,,102,Kph,,,,2013,11,11,2013,11,11,16,89,12630,375,13094,,,,,734000,960053,76.454147,"[{""adm1_code"":3329,""adm1_name"":""Bac Giang""},{""adm1_code"":3340,""adm1_name"":""Da Nang City""},{""adm1_code"":3349,""adm1_name"":""Ha Tinh""},{""adm1_code"":3351,""adm1_name"":""Hai Phong City""},{""adm1_code"":3366,""adm1_name"":""Nghe An""},{""adm1_code"":3372,""adm1_name"":""Quang Nam""},{""adm1_code"":3374,""adm1_name"":""Quang Ngai""},{""adm1_code"":3375,""adm1_name"":""Quang Ninh""},{""adm1_code"":3376,""adm1_name"":""Quang Tri""},{""adm1_code"":3382,""adm1_name"":""Thanh Hoa""},{""adm1_code"":3383,""adm1_name"":""Thua Thien - Hue""}]",11/19/2013,9/25/2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,1,1
2013-0439-USA,No,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,USA,United States of America,Northern America,Americas,"Illinois, Indiana, Kentucky, Ohio, Michigan, Wisconsin, Missouri provinces",,Hail,No,No,Yes,,305,Kph,,,,2013,11,16,2013,11,18,11,185,,,185,,,800000,1046379,1300000,1700366,76.454147,"[{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3228,""adm1_name"":""Indiana""},{""adm1_code"":3231,""adm1_name"":""Kentucky""},{""adm1_code"":3236,""adm1_name"":""Michigan""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3249,""adm1_name"":""Ohio""},{""adm1_code"":3263,""adm1_name"":""Wisconsin""}]",3/20/2014,9/25/2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,1,1
2013-0524-ISR,No,nat-met-sto-bli,Natural,Meteorological,Storm,Blizzard/Winter storm,GLIDE:CW-2013-000153,Winter storm Alexa,ISR,Israel,Western Asia,Asia,"Central District, Haifa, Jerusalem, Northern, Southern District, Tel Aviv provinces",,,No,No,No,,,Kph,,,,2013,12,2,2013,12,15,4,3000,2000000,,2003000,,,,,,0,76.454147,"[{""adm1_code"":1610,""adm1_name"":""Central District""},{""adm1_code"":1611,""adm1_name"":""Haifa""},{""adm1_code"":1612,""adm1_name"":""Jerusalem""},{""adm1_code"":1613,""adm1_name"":""Northern""},{""adm1_code"":1614,""adm1_name"":""Southern District""},{""adm1_code"":1615,""adm1_name"":""Tel Aviv""}]",5/14/2014,9/25/2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,1
2013-0547-DEU,No,nat-met-sto-hai,Natural,Meteorological,Storm,Hail,,,DEU,Germany,Western Europe,Europe,Wassel village (Niedersachsen province) ; Baden-WÃ¼rttemberg province,,,No,No,No,,,Kph,,,,2013,7,27,2013,7,28,0,,,,0,,,3700000,4839502,4800000,6278273,76.454147,"[{""adm1_code"":1308,""adm1_name"":""Baden-Wuerttemberg""},{""adm1_code"":1316,""adm1_name"":""Niedersachsen""}]",3/21/2014,9/25/2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1
